ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comment,Sense_IDs
XV003742,nqn,Nu bémis trmbta nopapnda.,,,The bush mango is about to bear flowers.,,,SN004649
XV003743,nqn,"Trokmne är ä ntornda, trokan bä bä déläwangron.",,,"The man from the flowing part of the palm has come out, he was inside the flowering part.",,,SN004653
XV003744,nqn,Mng̅ yӓtromaran.,,,Two houses are standing.,,,SN004654
XV003745,nqn,Yenane geym Bimadbn samban mng̅ ytromaran.,,,There are a lot of houses here in Bimadbn village.,,,SN004654
XV003746,nqn,Ynane Berndande totr mng̅ ytromngr wibspna ym.,,,Here (in this photo) is Bernda's new house standing still uncompleted.,,,SN004655
XV003747,nqn,Ynane geym Bimadbn samban mng̅ ytromaran.,,,There are a lot of houses here in Bimadbn village.,,,SN004655
XV003748,nqn,Mng̅ ytromtat.,,,They're putting up the house.,,,SN004656
XV003749,nqn,Ynd trp bӓ yramtan.,,,I'm buying (something).,,,SN004659
XV003750,nqn,Trp bӓ yramte.,,,He is buying it.,,,SN004659
XV003751,nqn,Zerusm turik tngtrne Idabande nne trpta.,,,Zerus exchanged an axe as payment for Idaba's yams.,,,SN004659
XV003752,nqn,Trppna dmenzawn yna mleg ynd.,,,I married that woman without furnishing a sister in exchange.,,,SN004659
XV003753,nqn,Ynane ge ym Elementari Wan Skul togetogeyebende trptrp rӓbӓrsmne bañe baesmne ykiaran bédganewan.,,,These are the Elementary One School children's papers on the wall.,,,SN004660
XV003754,nqn,Ynane ge ym Elementari Wan Skul togetogeyäbende trptrp rӓbӓrsmne bñe baesmne ykiaran bédganewan.,,,These are the Elementary One School children's papers on the wall.,,,SN004661
XV003755,nqn,Nenzingama trptrp wabs zidbn ykiaran yna wélwél dbnan.,,,The system for counting Nen numbers is carved on the dictionary pole.,,,SN004662
XV003756,nqn,Mng̅ trptrp wabs yam bä gebnga widma keseren.,,,The house surveying work will be completed later in the day.,,,SN004662
XV003757,nqn,Gimam Masoyande mrkp giáb ytrte.,,,Gima is cutting Masoya's hair.,,,SN004664
XV003758,nqn,Yna truye geym g̅ese mrnmne amni ym.,,,The varied triller is a member of the g̅ese family.,,,SN004668
XV003759,nqn,"kakin tétkumb, g̅ég̅én tétkumb",,,"joint of kakin bamboo, joint of g̅ég̅én bamboo",,,SN004669
XV003760,nqn,Baba Samera nikende mng̅ kunz brandewan tukangama ägmst näpete.,,,"Uncle Samera is squaring up with his fists to fight, on the veranda of Nick's house.",,,SN004672
XV003761,nqn,"Kiemb näkpnäkp yao kor panma, ynama yowante tunäkp panma.",,,"The syzygium called kiemb näkpnäkp doesn't grow in the savannah proper, but on raised ridges within it.",,,SN004675
XV003762,nqn,Zerusm turik tngtrne Idabande nnegta.,,,Zerus exchanged an axe for Idaba's yams.,,,SN004678
XV003763,nqn,Yangakata turiki bä o tn.gme!,,,"Watch out, or you'll chop someone with the axe.",,,SN004678
XV003764,nqn,"Gerngeräm yärämng, yta nubét, mnene bä kunzmne är baba yären.",,,"They are shivering, the two of them're struggling to stand, because the men have been inside (the sakr palm) for a long time.",,,SN004688
XV003765,nqn,"Gs yta numbti yta kone wimbei yramte, wao, gerngers te nämtenda.",,,"He's trying to struggle up again, he's rubbing his armpit sweat on him, oh, all he can do is shiver.",,,SN004688
XV003766,nqn,Kubta!,,,Try them on (glasses)!,,,SN004689
XV003767,nqn,Ynd sombes aba nudmӓnm bepapt zigta.,,,We two held back from talking to you.,,,SN004690
XV003768,nqn,Got nowabtawe: nu zapar banbanan ämbs papet kuminda a srnete band kués.,,,"And God said, Let the waters under the heaven be gathered together under one place, and let the dry land appear.",,,SN004694
XV003769,nqn,Bglӓgkr a Sakakr nne wtape ge goprt nne gugert.,,,"The late Bglӓg and the late Saka competed, putting their yam bums side by side to see whose were the greatest in circumference.",,,SN004695
XV003770,nqn,Plen uisn ym.,,,The plane is taking off.,,,SN004697
XV003771,nqn,Plen tqt nnuiti.,,,The plane is taking off.,,,SN004697
XV003772,nqn,Ynd nuitamam.,,,We took off.,,,SN004697
XV003773,nqn,Ynd wénama nukitan mnegta awiya ge ynamtan.,,,"I snuck along using the tree as cover, because I was spearing the cassowary there.",,,SN004699
XV003774,nqn,Nu nukwiti.,,,It's filling up (e.g. from rainwater falling on it).,,,SN004700
XV003775,nqn,Ymam wmtenda uléng̅sét.,,,He told me to lie down.,,,SN004701
XV003776,nqn,Ynd nuléng̅ndn.,,,I laid myself down.,,,SN004701
XV003777,nqn,Ynd bä nuléng̅tan.,,,I'm about to lie on my back.,,,SN004701
XV003778,nqn,Kiemb kr kuléng̅ti bandan.,,,The pig lay down dead on the ground.,,,SN004701
XV003779,nqn,Är yépba ä kuléng̅ti sakr.,,,(The tree) has fallen with everyone inside and is lying lengthwise.,,,SN004702
XV003780,nqn,Tnd kuléng̅!,,,Raise your hand!,,,SN004703
XV003781,nqn,Kuléng̅! Ynd má guléng̅.,,,"Stretch yourself out! Yes, I'll stretch myself out.",,,SN004704
XV003782,nqn,Kuléng̅and1,,,You two stretch yourself out.,,,SN004704
XV003783,nqn,umängs,,,gathering,,,SN004706
XV003784,nqn,Ynd otelan aba numindam.,,,We gathered in the hotel.,,,SN004706
XV003785,nqn,Ynd sombes umӓngs serpapt aba ynngren.,,,We two went into the meeting place.,,,SN004706
XV003786,nqn,"Bm yna kumbna, ynd gte bӓ numbnan.",,,"You bathe here, and I'll bathe there.",,,SN004707
XV003787,nqn,Bm dagae aba nngm? Ynd anu taba numbnan.,,,Where did you go (just now)? I just bathed.,,,SN004707
XV003788,nqn,"Bm tba numbne? Ẽ, ynd anuta knumberm gte Zmba gumsgan.",,,"Have you already bathed? Yes, we (two) already bathed there at Zmba Gumsge.",,,SN004707
XV003789,nqn,Bm anu kumbnang (bbenzos)!,,,"Children, wash yourselves!",,,SN004707
XV003790,nqn,Ynd tba numbӓrm.,,,We two have just bathed.,,,SN004707
XV003791,nqn,Kumber!,,,Bathe!,,,SN004707
XV003792,nqn,Togetoge anu yawémbne.,,,All the children are bathing.,,,SN004707
XV003793,nqn,Bӓ arengst numte.,,,He is hesitating to walk around / to go.,,,SN004708
XV003794,nqn,Binzawa kae arengst kumte Darut.,,,Yesterday Binzawa was reluctant to walk around Daru.,,,SN004708
XV003795,nqn,Ynd zigta baba numtan bbe papt totr.,,,I refrained from talking to you today.,,,SN004708
XV003796,nqn,Ynd yu nasgi aba wnm ynamne ynd baba numnztan.,,,"I had come from a long way, so I took off my load for a rest.",,,SN004709
XV003797,nqn,Bä sombes är te numzand.,,,He's put his things down and is resting.,,,SN004709
XV003798,nqn,Bӓ awiyata numnzte.,,,He's waiting for a cassowary.,,,SN004710
XV003799,nqn,Ynd numzm awiyata.,,,We two are waiting to get a cassowary.,,,SN004710
XV003800,nqn,Elepap serpapt ge giparnganzt de bӓ yna ӓr sombes ӓr bӓ dӓwӓbert qépét umzst.,,,"When they would arrive at the hunting place, the two of them would set themselves in hiding in a hiding pit.",,,SN004710
XV003801,nqn,Bm numinzti.,,,You are standing by for attack.,,,SN004710
XV003802,nqn,"Binzawa awiya mng̅mng̅an ungisae numnzti awiyata, yagta pitaspnär ym werepip geä erengr mnene awiya geä gniparnga yagta powa anst yao bä gäbrendanga, mnene awiyawem ungisn bä ding̅nga.",,,"Binzawa is standing ready in the hide for the cassowary, it isn't possible for him to sit properly/comfortably, because if the cassowary comes, he will stand up too late, because the cassowary will see him standing up.",,,SN004710
XV003803,nqn,Kungi!,,,1. Stand up! 2. Steady - stay where you are!,,,SN004711
XV003804,nqn,Bӓ nunginda.,,,He stood up (just now).,,,SN004711
XV003805,nqn,Bӓ kae nunginda.,,,He stood up (yesterday).,,,SN004711
XV003806,nqn,Yémam wmtenda ungisét.,,,He told me to stand up.,,,SN004711
XV003807,nqn,Kungi!,,,Stand still!,,,SN004711
XV003808,nqn,Bm kunging!,,,You all stand still!,,,SN004711
XV003809,nqn,Bm kungand!,,,You two stand still!,,,SN004711
XV003810,nqn,Bӓ ungist nopapnda.,,,He began to stand up.,,,SN004711
XV003811,nqn,"Ynd weiwei wm, ynd nungitan ylst nopapndn.",,,"I'm sorry, I'm standing up to go (a way of taking leave).",,,SN004711
XV003812,nqn,Bä kkpat oñpsmne ym.,,,He left the garden and never visited it.,,,SN004712
XV003813,nqn,Ynd noñpandn bä weterst.,,,"I've stopped helping him. (I give up, I won't help him anymore)",,,SN004713
XV003814,nqn,Ynd bende parwae pip noñpandn.,,,I cut a piece of your meat for myself.,,,SN004714
XV003815,nqn,Skop nupritam / nupritm!,,,Let us pray (lit. we close our eyes) [pl/du].,,,SN004715
XV003816,nqn,Skop gupritngm.,,,Let us pray!,,,SN004715
XV003817,nqn,Skop nupritam.,,,We all pray.,,,SN004715
XV003818,nqn,Bnz nupritnda.,,,The fire burned itself out (stopped burning by itself).,,,SN004716
XV003819,nqn,Bnz nuzӓni a nupriti.,,,"The fire is burning and stopping (flaring up, burning for a while, stopping again).",,,SN004716
XV003820,nqn,Nu nuqanda.,,,Water filled the cup.,,,SN004717
XV003821,nqn,Yna nu te kuqiti.,,,The water has refilled (in the bathng place).,,,SN004717
XV003822,nqn,Ynane nen ym? Ynane geym urgn ym.,,,What's that? That's a bush fowl nest.,,,SN004720
XV003823,nqn,Ynd mr mng̅mng̅an ur wakaespner aba werengr.,,,I sat in the bush-fowl hide without seeing a bushfowl.,,,SN004721
XV003824,nqn,Katawab urparata yängren yatogaba wrngt.,,,Katawa is going to the bushfowl roost in the jungle with hisson.,,,SN004730
XV003825,nqn,Ynd nurtan bén.,,,I'm laughing.,,,SN004731
XV003826,nqn,Ynd bén nurm.,,,We two are laughing.,,,SN004731
XV003827,nqn,Ynd nurtan.,,,I'm laughing.,,,SN004731
XV003828,nqn,Tngawrti.,,,They all laughed for a long time.,,,SN004731
XV003829,nqn,Bä gurgur aba nurtämtat.,,,They went up the slope (just now).,,,SN004732
XV003830,nqn,Usés kitong.,,,"Thankyou. (more traditional way of saying this than eso kitong, which comes from Motu)",,,SN004733
XV003831,nqn,Ynd nustam.,,,We )three or more) are happy.,,,SN004733
XV003832,nqn,Ynd sombes nusm.,,,We two are happy.,,,SN004733
XV003833,nqn,Bӓ nustat.,,,They are happy.,,,SN004733
XV003834,nqn,Yna dbnan tikp kunzn ynd yao kustan.,,,But in my heart I wasn't happy.,,,SN004733
XV003835,nqn,Nangusta!,,,(To someone who has just been given a new woven bag) Enjoy it!,,,SN004733
XV003836,nqn,Kus!,,,(While bathing) Get your head out of the water!,,,SN004734
XV003837,nqn,"Ämb widmata yndbem usésba toge ying̅am, mleg toge ym, ynd usésba nämtam dene ""mer ym, etangam yétqén Joyce"".",,,"One more child, we saw it (being born) with happiness, we became happy and thought, 'it is good, we will call her Joyce.'",,,SN004736
XV003838,nqn,Ebig yakingr ussbas ybenzo kitara mng̅ kunzn.,,,Ebig is smiling happily inside her house.,,,SN004737
XV003839,nqn,Yna ӓr uséspna tikp bӓ ym.,,,That man is unhappy.,,,SN004738
XV003840,nqn,Parwayta ynd bukibuki aba nutinan.,,,"I stomped on the ground, making a thumping noise to attract wallabies.",,,SN004742
XV003841,nqn,Kaep kutir!,,,Stomp your feet!,,,SN004742
XV003842,nqn,Ymabem ybenzo zi nutlét.,,,They're telling each other. (double check case on ymabem),,,SN004743
XV003843,nqn,Yna ӓr kae kutnӓmte ӓgmst.,,,The man suddenly got angry and sprang up to fight.,,,SN004744
XV003844,nqn,ynd nuternan.,,,I am suffering.,,,SN004745
XV003845,nqn,Ynd nutam.,,,We have lit it.,,,SN004746
XV003846,nqn,Bnz utst nopapam.,,,We're going to light fires and sleep on each side.,,,SN004747
XV003847,nqn,Bnz kuting!,,,You two sleep flanking the fire.,,,SN004747
XV003848,nqn,Két kp yuwingr.,,,Its tail is up.,,,SN004748
XV003849,nqn,Bm nuwingr.,,,"You are half up (e.g. rising halfway on a chair, still sitting).",,,SN004748
XV003850,nqn,Ynd nuwindn.,,,I fell over.,,,SN004749
XV003851,nqn,Ynd nuwiyam.,,,We two fell over.,,,SN004749
XV003852,nqn,Ynd kangawan uwist nopapndn.,,,I'm about to fall on the log bridge.,,,SN004749
XV003853,nqn,Bӓ uwist nopapnda.,,,He's about to fall down.,,,SN004749
XV003854,nqn,Wena nuwinda mngr wén tqngama.,,,Wena fell from up in a mngr tree (just now).,,,SN004749
XV003855,nqn,Wena ӓmbygn mngr wén tqngama nuwiwe.,,,Wena fell down from the mngr tree (a long time ago).,,,SN004749
XV003856,nqn,Yép nuwinda.,,,The bag fell.,,,SN004749
XV003857,nqn,Tqt nngwiti,,,It's taking off.,,,SN004751
XV003858,nqn,Tqt uwist nopapnda.,,,It's about to take off.,,,SN004751
XV003859,nqn,Ynd nuwitaman.,,,I got up (to see what was happening).,,,SN004751
XV003860,nqn,Ynd nuwindn.,,,I fell.,,,SN004751
XV003861,nqn,Ynd nuwindn.,,,I fell down.,,,SN004752 ; SN004753
XV003862,nqn,Plen yuat nnuwiti.,,,The plane is landing this way.,,,SN004753
XV003863,nqn,Plen uiysn ym / uwisn ym.,,,The plane is landing.,,,SN004753
XV003864,nqn,Bnz nuzernda..,,,The fire flared up; it's caught fire.,,,SN004754
XV003865,nqn,Bnz nuzeni.,,,The fire is burning.,,,SN004754
XV003866,nqn,Samba gbres nuzernda.,,,The whole village is on fire.,,,SN004754
XV003867,nqn,Samba gbres te / tende nuzerwe.,,,The village got burned down.,,,SN004754
XV003868,nqn,Samba sombes nuzeranzt.,,,Two villages burnt.,,,SN004754
XV003869,nqn,Bnz uzersmne ym.,,,The fire has already been lit.,,,SN004754
XV003870,nqn,Totr keser nuzernda.,,,Today it is a sunny day.,,,SN004755
XV003871,nqn,Kae keser bӓ guzernga.,,,It will be sunny tomorrow.,,,SN004755
XV003872,nqn,Bä su aba nuznte / nuznt / nuzntat.,,,His/her stomach is tight (i.e. full) / Their two / their.,,,SN004756
XV003873,nqn,Bisi wnan nuzntanda / nuzntawe.,,,The arrow got stuck in the tree (today or yesterday / long before).,,,SN004757
XV003874,nqn,Wénan kuzéntan.,,,I stepped and poked myself on a stick.,,,SN004757
XV003875,nqn,Su nuznte.,,,Your body is getting fat.,,,SN004758
XV003876,nqn,Bä yagrs su nuznte.,,,"He's just eating (e.g. cassowary) by himself, his stomach is getting tight (inside his clothes).",,,SN004758
XV003877,nqn,Kores yawaren!,,,You two be careful!,,,
XV003878,nqn,Poa yängwamn!,,,You all go later!,,,
XV003879,nqn,Yna äräm är toge yabate.,,,The man remembered that boy.,,,SN004760
XV003880,nqn,"Sama bmbem izers geä yaprtat, mer ym, bmbem ämkpngama yandabata tande ama, dene yames ynd usésbas ynm, mnene tbende sérki äbrengsmne ym.",,,"When you play (with this gifted football), please remember/commemorate my mother, and of of how lucky we are to be blessed with life.",,,SN004760
XV003881,nqn,"Mnene yna kmangre pap yabaewt, bä yna telawaran.",,,"Because they are thinking of their living place, where the two of them were inside.",,,SN004760
XV003882,nqn,Ynd bm kae bä nabatan.,,,I'll think of you tomorrow.,,,SN004761
XV003883,nqn,Ynd tande wabaes yam yaprtan begta.,,,I have been thinking about giving something to you (as a token of my love).,,,SN004762
XV003884,nqn,Tbende mlegӓm yande sakrsakrӓbet kiemb a ӓmbs taromba nne buregu ӓ dnaramanga. Ynane geym yande wabaes yam ym tbegta.,,,"Our sister will give to us, her brothers, a pig and a gift of 216 yams. This is a symbol of her love for us.",,,SN004762
XV003885,nqn,Yna Bimadbnan geym wabaes yam ym.,,,Here in Bimadbn we always think of others.,,,SN004762
XV003886,nqn,Yna sakr bu geym wabaest yam ym.,,,That fallen sakr palm log brings back memories.,,,SN004763
XV003887,nqn,Ynd selemi yäbätan.,,,I'm sewing it.,,,SN004764
XV003888,nqn,Ynd yäwäbäiwn / yäwäbätan / yäwäbätan.,,,I'm sewing two / three~few / many.,,,SN004764
XV003889,nqn,Wagrab Kaekoba yären. Ymabem bisan nwäbeiwt Nikende nä qép naost.,,,"Wagra and Kaeko are there, sewing leaf-walls to enclose Nick's toilet.",,,SN004764
XV003890,nqn,Ynd yna pto totngama täbätan.,,,I nailed the handle onto the door.,,,SN004765
XV003891,nqn,Amtom loka kp wamaeser pasa bene papn yäbäte.,,,Amto is neailing the padbolt into the doorway.,,,SN004765
XV003892,nqn,Kaekom kiemb wäbeist yapapnda bisingama.,,,Kaeko is about to shoot the pig with an iron-tipped arrow.,,,SN004766
XV003893,nqn,Yna är yabaltan.,,,I'm spying on that man.,,,SN004767
XV003894,nqn,Är wäbäränst yndbem yngapapndm wrngt.,,,We're going to scatter the people into the forest.,,,SN004770
XV003895,nqn,Ynd aba yäbäretan Siba kiémb pip nnet.,,,I forced Siba to eat the pork.,,,SN004771
XV003896,nqn,Ynd kakin dopaeyat pitpit wz aba yäbäretan.,,,I forced the shaft into the bamboo spearhead hole.,,,SN004771
XV003897,nqn,Ynd kae nambis naepa tängwäbäretan tande nambis buderbet.,,,I sent many knives to the three of them.,,,SN004772
XV003898,nqn,"Kae Kristenm bñe tnäbärete tagta, yna wn de tande bñe tngtrnan kae yapapt / yagta.",,,"Christian sent me a letter yesterday, and I sent him one in return.",,,SN004772
XV003899,nqn,Téngӓbereta!,,,You push it (away).,,,SN004773
XV003900,nqn,"Ynd yande zi dner rokar wrngt wäbätst yapapndn, ärm yao bä ding̅ng.",,,"I'm going to hide your sound recorder in the forest, so noone sees it.",,,SN004774
XV003901,nqn,Ynane geym wäbätsmne bnendba kaep pela tqn ykmangr.,,,This is the sewn-up wounded foot lying on top of a pillow.,,,SN004775
XV003902,nqn,Nä qép totr webetsmne bisanngama naws yapapndt.,,,They are beginning to enclose the latrine with newly sewn sago leaves.,,,SN004775
XV003903,nqn,Är kakayam kitong pip ämts geä gopapnga de wngri giáb wäbäts bä dapapnga.,,,"When the male bird of paradise has begun to get big, it will begin to grow its long tail plumes.",,,SN004776
XV003904,nqn,Yna wénäm trmb dég̅én yäbäte.,,,The tree is going to develop buds.,,,SN004777
XV003905,nqn,Ynd kiemb tande sakrsakräbeta bä yawabentan.,,,I am fattening up a pig for my brothers.,,,SN004778
XV003906,nqn,Ynd kiemb begta wabenst nawapapndn.,,,I'm going to tame a pig for you.,,,SN004778
XV003907,nqn,Ynd yagta bä dabenengn.,,,I'm going to give it to him.,,,SN004778
XV003908,nqn,Ta qnabene modowa pip.,,,Give me some bandicoot meat.,,,SN004779
XV003909,nqn,Yngäbäretandn.,,,I sent him away (for being a bad person).,,,SN004780
XV003910,nqn,Ynd tande bñe yngäbäretandn..,,,I sent my letter away.,,,SN004780
XV003911,nqn,Dӓwӓbert.,,,They would send two.,,,SN004780
XV003912,nqn,Däberetawt.,,,Thney would send one.,,,SN004780
XV003913,nqn,Kiemb kitarawan kiemb kr ombte nungama yabenat a giáb naepa toge yrnat.,,,They are pouring hot water on the dead pig on the pig platform and scraping off its hair with a knife.,,,SN004781
XV003914,nqn,Wabnsi yngm.,,,"They are mixed (population, different coloured people).",,,SN004782
XV003915,nqn,Nabrang̅nda.,,,It's left for you (space on cross),,,SN004783
XV003916,nqn,Gopap ärm nne wabrenzas yapapndt mnene angan a sérpap bä yésénat Bimadbn ärbegta Oktoba srarewan.,,,The Gubam people are preparing food well in advance because there will be a special dance ceremony that they will hold for Bimadbn people in October.,,,SN004784
XV003917,nqn,Ynd nne yabtan.,,,I'm counting the yams.,,,SN004785
XV003918,nqn,Bm ag tabta!,,,You count the yams!,,,SN004785
XV003919,nqn,Ynd ӓr wabst nopapndn.,,,I'm beginning to tally/go through everyone's names. (eg during a roll-call),,,SN004785
XV003920,nqn,Yndbem mng̅ yngabtam.,,,We're surveying the houses.,,,SN004785
XV003921,nqn,Ynd te yngabtandn.,,,I've already counted them.,,,SN004785
XV003922,nqn,"A. Bm snamb zi mete nngm?B. Sombes a sombes. A. Tngabta! B. Nen zi, Yidi Zi, Nmbo zi, a Inglis.",,,"A: How many languages do you know? B. Four. A. List them! B. Nen, Idi, Nmbo and English.",,,SN004785
XV003923,nqn,Wén samba ärm ybenzo zingama yabtat yétqén.,,,The village people are naming the plants in their own language.,,,SN004786
XV003924,nqn,Ynd ag wabst nopapndn.,,,I'm beginning to share the coconuts.,,,SN004787
XV003925,nqn,Ynd buk yabtan.,,,I'm reading the book.,,,SN004787
XV003926,nqn,Ynd yabtaman yao kor yibwen.,,,I read it but didn't finish it.,,,SN004788
XV003927,nqn,Ynd wabs ysenewen yao yibuwen.,,,"I began reading it, but didn't finish it.",,,SN004788
XV003928,nqn,Ynd te dabtawn.,,,I read it all.,,,SN004788
XV003929,nqn,Ynd pip wabnda kérbér nuwäm.,,,The cool water made me fresh.,,,SN004789
XV003930,nqn,Tande pip yabnda nuwäm.,,,The water refreshed my body.,,,SN004789
XV003931,nqn,Ynd nuwem pip aba wabene.,,,The water was all over me.,,,SN004789
XV003932,nqn,Nuwäm pip ynabae.,,,The water really refreshed the two of us.,,,SN004789
XV003933,nqn,Keser yabayonda.,,,"The day has got cool, the sun has got cool.",,,SN004790
XV003934,nqn,Keser bä dabnga.,,,It'll get cool later.,,,SN004790
XV003935,nqn,Ymam tbegta ag sombes ynawabtangae.,,,He shared out the coconuts to the two of us (one each).,,,SN004791
XV003936,nqn,Ymam ag sombes yawabtangae ybegta.,,,He shared the coconuts out to those two.,,,SN004791
XV003937,nqn,Ymam ag sombes wabst ynapapnda.,,,He's beginning to share the coconuts with us.,,,SN004791
XV003938,nqn,Wapspnär wéntrar zngte ym.,,,Uncountably many trees are there.,,,SN004793
XV003939,nqn,Ärm är gms zi yädärnat.,,,People say these people are cannibals.,,,SN004794
XV003940,nqn,Ärm bm nädärnat.,,,People are gossiping about you.,,,SN004794
XV003941,nqn,"Ynd bä yädärnan, mnene tande nne wrmne.",,,I accused him of stealing my food.,,,SN004794
XV003942,nqn,Yande dmabäm dmab walmne yädärne.,,,His wife accused him of adultery.,,,SN004795 ; SN004851
XV003943,nqn,Pan qépqép wae nngämtewe.,,,The opening in the savannah turns into a narrow tunnel.,,,SN004799
XV003944,nqn,Ymam plen yaebnde.,,,He's flying the plane.,,,SN004802
XV003945,nqn,"Bm qaebnda, warwaräm ynd wramte!",,,"You fan me, because I'm sweating!",,,SN004802
XV003946,nqn,Yndbem má bä dngaebndangm.,,,We will scare them (birds) and cause them to fly off.,,,SN004803
XV003947,nqn,Amniwäm ynd waebnde.,,,The plane is carrying me.,,,SN004804
XV003948,nqn,Trakäm ynd waebnde.,,,The truck is transporting me.,,,SN004804
XV003949,nqn,Betim warwarmne toge yaebnde.,,,"Betty is wavring her hand over the child to fan it, because it's hot.",,,SN004805
XV003950,nqn,Yndbem má bä dngaebndängm.,,,"We are taking a rest, and will follow later. (Check)",,,SN004806
XV003951,nqn,Ä taeg!,,,Replace it!,,,SN004807
XV003952,nqn,Batri waegsmne ym.,,,The batteries were replaced.,,,SN004807
XV003953,nqn,Ynd ag dä daegngn mnegta powa tande togetogeyäm yna ag ä ynetat.,,,I will replace the coconut so that later my children will eat these coconuts.,,,SN004807
XV003954,nqn,G̅ma tagta mleg trp ge noyabwe prendewan Mapose. Mapose mämä ge nämtewe ymam yaegnda yanzo mleg toge pip.,,,"G̅ma had shown me Mapose as her exchange in marriage. (Mapose is a sister of G̅ma's husband). Mapose got married elsewhere (to a highlands man, with no exchange), so G̅ma replaced (Mapose) with her own daughter (i.e. Waka).",,,SN004808
XV003955,nqn,Taeg!,,,Press it (to feel it)!,,,SN004809
XV003956,nqn,Ymam waende.,,,He passed me.,,,SN004811
XV003957,nqn,Yndbem dngaendangm.,,,We'll pass over.,,,SN004811
XV003958,nqn,Yndbem dmab waengst yawapapndm.,,,We're about to overtake the women.,,,SN004811
XV003959,nqn,Ämb widmata pan te yaendandm.,,,We've already passed / crossed the last savannah.,,,SN004812
XV003960,nqn,Ämb widmata pan te yaendam.,,,We're about to pass / cross the last savannah.,,,SN004812
XV003961,nqn,"Yndbem pan te yaendandm, ynd wrng nelautam, ynd wrngn nelautam.",,,"We've already pased the savannah land, we're entering the bush (on a track).",,,SN004812
XV003962,nqn,Ymam te waendanda.,,,"He's passed me, beaten me.",,,SN004814
XV003963,nqn,Ymam wmtenda zi waetst.,,,He told me to tell the story.,,,SN004815
XV003964,nqn,Yndbem begta nawaetm yna zi.,,,We two are telling you (1) this story.,,,SN004815
XV003965,nqn,Yndbem begta nawaetam yna zi.,,,We are all telling you (1) this story.,,,SN004815
XV003966,nqn,Ynd begta nawaetan yna zi.,,,I am telling you this story.,,,SN004815
XV003967,nqn,Yna sombes ӓrm tbegta ynawaett yna zi.,,,Those two are telling us two.,,,SN004815
XV003968,nqn,Yndbem bbegta yawaetm yna zi.,,,We two are telling you two.,,,SN004815 ; SN005041
XV003969,nqn,Bm bende tendewäre zi kae bä yaete.,,,You'll tell your old-time story tomorrow.,,,SN004815
XV003970,nqn,Ynd bm naetan.,,,I am following you.,,,SN004816
XV003971,nqn,Yna sombes ӓrm baba nnaett.,,,Those two men are following / coming after you.,,,SN004816
XV003972,nqn,Bm ymam nngaete.,,,He is following you.,,,SN004816
XV003973,nqn,Yna sombes ӓrm nngaett / naett.,,,Those two men are following after you.,,,SN004816
XV003974,nqn,Ynd bӓ yngaetan.,,,I'm following him.,,,SN004816
XV003975,nqn,Bm ynd qnaeta! / qnaet!,,,Follow me!,,,SN004816
XV003976,nqn,Ynd Binzawa bä ylsn daetngn.,,,I will catch up with Binzawa as he walks along.,,,SN004817
XV003977,nqn,Irwa waets ... Esta. Estae waets .. Maria. Maretae waets...,,,After Irwa .. Esther. After Esther ... Maria. After Mareta... [retranscribe properly from CR70],,,SN004818
XV003978,nqn,Jozepm Nikita yanzo pen wagemnését yapapnda.,,,Jozep is trying to give Nick the pen.,,,SN004820
XV003979,nqn,Yndbem zi yagamnetam.,,,We're passing the word (to someone).,,,SN004820
XV003980,nqn,"Zimi, bm tande zi yangagamneta!",,,"Jimmy, can you pass on my message!",,,SN004820 ; SN004822
XV003981,nqn,Ynd bä dawagamnengn.,,,I'll pass it along.,,,SN004820
XV003982,nqn,Ynd tande yétqén wagamnését yapapndn yapapt.,,,I'm going to transfer my name to him,,,SN004821
XV003983,nqn,Bm yna rokar tawagamne Warapaita!,,,You give this thing to Warapa!,,,SN004821
XV003984,nqn,"Gs e kbrmete sémbanmne, bä yägärnde gs nlinti.",,,"There he jumped because of it, he was twisting himself to look up at it.",,,SN004823
XV003985,nqn,Wagrem dgane yaprt?,,,Which (interview) will Wagra do?,,,SN004831
XV003986,nqn,Wagsgi tuleli a wagsgi de nawalngdanzt sama talapia niparwe yergb ttkapwama a sao a yergb gumsgiwama.,,,The trout mogurnda and mogurnda disappeared when the tilapia appeared in our creeks and swamps and riverbends.,,,SN004833
XV003987,nqn,Togam ynd ynakate.,,,The boy sees us.,,,SN004840
XV003988,nqn,Ynd tanzos kae kawakatan.,,,I saw myself yesterday.,,,SN004840
XV003989,nqn,"Yémam ynd kae qakate, ynd ymam kae qakate.",,,He saw me yesterday.,,,SN004840
XV003990,nqn,Kae aqa bӓ nawakaewm.,,,I'll see you again.,,,SN004840
XV003991,nqn,Ynd nawakatam.,,,We'll see each other.,,,SN004840
XV003992,nqn,Bm bӓ nawakatat.,,,You' all see each other.,,,SN004840
XV003993,nqn,Bӓ bӓ nawakatat.,,,They see each other.,,,SN004840
XV003994,nqn,Ynd bm sama qakate? ӓmb ygn ynd bm gnakatawn.,,,When did you see me? I saw you last year.,,,SN004840
XV003995,nqn,Takata!,,,Look at him!,,,SN004840
XV003996,nqn,Tӓnm bm kawakatang!,,,Come and look at yourselves (in camera)!,,,SN004840
XV003997,nqn,Tӓnrén kawakaeweng!,,,You two come and look at yourselves!,,,SN004840
